Instant,Date,Hour,Month,Day,Holiday,Weekday,WorkingDay,Total Parking Spaces,No of parking spaces left,Free Spaces  %,Occupancy
1257,25-Mar-17,8,3,Saturday,1,6,0,235,55,23,77
1258,25-Mar-17,9,3,Saturday,1,6,0,235,40,17,83
1259,25-Mar-17,10,3,Saturday,1,6,0,235,40,17,83
1260,25-Mar-17,11,3,Saturday,1,6,0,235,40,17,83
1261,25-Mar-17,12,3,Saturday,1,6,0,235,40,17,83
1262,25-Mar-17,13,3,Saturday,1,6,0,235,44,19,81
1263,25-Mar-17,14,3,Saturday,1,6,0,235,49,21,79
1264,25-Mar-17,15,3,Saturday,1,6,0,235,70,30,70
1265,25-Mar-17,16,3,Saturday,1,6,0,235,98,42,58
1266,25-Mar-17,17,3,Saturday,1,6,0,235,110,47,53
1267,25-Mar-17,18,3,Saturday,1,6,0,235,140,60,40
1268,25-Mar-17,19,3,Saturday,1,6,0,235,210,89,11
1269,25-Mar-17,20,3,Saturday,1,6,0,235,231,98,2
1270,25-Mar-17,21,3,Saturday,1,6,0,235,231,98,2
1271,25-Mar-17,22,3,Saturday,1,6,0,235,231,98,2
1272,25-Mar-17,23,3,Saturday,1,6,0,235,231,98,2
1273,26-Mar-17,0,3,Sunday,1,7,0,235,231,98,2
1274,26-Mar-17,1,3,Sunday,1,7,0,235,231,98,2
1275,26-Mar-17,2,3,Sunday,1,7,0,235,231,98,2
1276,26-Mar-17,3,3,Sunday,1,7,0,235,231,98,2
1277,26-Mar-17,4,3,Sunday,1,7,0,235,231,98,2
1278,26-Mar-17,5,3,Sunday,1,7,0,235,180,77,23
1279,26-Mar-17,6,3,Sunday,1,7,0,235,70,30,70
1280,26-Mar-17,7,3,Sunday,1,7,0,235,60,26,74
1281,26-Mar-17,8,3,Sunday,1,7,0,235,58,25,75
1282,26-Mar-17,9,3,Sunday,1,7,0,235,52,22,78
1283,26-Mar-17,10,3,Sunday,1,7,0,235,55,23,77
1284,26-Mar-17,11,3,Sunday,1,7,0,235,58,25,75
1285,26-Mar-17,12,3,Sunday,1,7,0,235,62,26,74
1286,26-Mar-17,13,3,Sunday,1,7,0,235,67,29,71
1287,26-Mar-17,14,3,Sunday,1,7,0,235,70,30,70
1288,26-Mar-17,15,3,Sunday,1,7,0,235,90,38,62
1289,26-Mar-17,16,3,Sunday,1,7,0,235,110,47,53
1290,26-Mar-17,17,3,Sunday,1,7,0,235,180,77,23
1291,26-Mar-17,18,3,Sunday,1,7,0,235,228,97,3
1292,26-Mar-17,19,3,Sunday,1,7,0,235,228,97,3
1293,26-Mar-17,20,3,Sunday,1,7,0,235,228,97,3
1294,26-Mar-17,21,3,Sunday,1,7,0,235,228,97,3
1295,26-Mar-17,22,3,Sunday,1,7,0,235,228,97,3
1296,26-Mar-17,23,3,Sunday,1,7,0,235,228,97,3
1297,27-Mar-17,0,3,Monday,0,1,1,235,228,97,3
1298,27-Mar-17,1,3,Monday,0,1,1,235,228,97,3
1299,27-Mar-17,2,3,Monday,0,1,1,235,228,97,3
1300,27-Mar-17,3,3,Monday,0,1,1,235,228,97,3
1301,27-Mar-17,4,3,Monday,0,1,1,235,228,97,3
1302,27-Mar-17,5,3,Monday,0,1,1,235,140,60,40
1303,27-Mar-17,6,3,Monday,0,1,1,235,70,30,70
1304,27-Mar-17,7,3,Monday,0,1,1,235,20,9,91
1305,27-Mar-17,8,3,Monday,0,1,1,235,9,4,96
1306,27-Mar-17,9,3,Monday,0,1,1,235,0,0,100
1307,27-Mar-17,10,3,Monday,0,1,1,235,0,0,100
1308,27-Mar-17,11,3,Monday,0,1,1,235,0,0,100
1309,27-Mar-17,12,3,Monday,0,1,1,235,0,0,100
1310,27-Mar-17,13,3,Monday,0,1,1,235,3,1,99
1311,27-Mar-17,14,3,Monday,0,1,1,235,9,4,96
1312,27-Mar-17,15,3,Monday,0,1,1,235,12,5,95
1313,27-Mar-17,16,3,Monday,0,1,1,235,50,21,79
1314,27-Mar-17,17,3,Monday,0,1,1,235,90,38,62
1315,27-Mar-17,18,3,Monday,0,1,1,235,119,51,49
1316,27-Mar-17,19,3,Monday,0,1,1,235,180,77,23
1317,27-Mar-17,20,3,Monday,0,1,1,235,229,97,3
1318,27-Mar-17,21,3,Monday,0,1,1,235,229,97,3
1319,27-Mar-17,22,3,Monday,0,1,1,235,229,97,3
1320,27-Mar-17,23,3,Monday,0,1,1,235,229,97,3
1321,28-Mar-17,0,3,Tuesday,0,2,1,235,229,97,3
1322,28-Mar-17,1,3,Tuesday,0,2,1,235,229,97,3
1323,28-Mar-17,2,3,Tuesday,0,2,1,235,229,97,3
1324,28-Mar-17,3,3,Tuesday,0,2,1,235,229,97,3
1325,28-Mar-17,4,3,Tuesday,0,2,1,235,229,97,3
1326,28-Mar-17,5,3,Tuesday,0,2,1,235,150,64,36
1327,28-Mar-17,6,3,Tuesday,0,2,1,235,70,30,70
1328,28-Mar-17,7,3,Tuesday,0,2,1,235,16,7,93
1329,28-Mar-17,8,3,Tuesday,0,2,1,235,10,4,96
1330,28-Mar-17,9,3,Tuesday,0,2,1,235,0,0,100
1331,28-Mar-17,10,3,Tuesday,0,2,1,235,0,0,100
1332,28-Mar-17,11,3,Tuesday,0,2,1,235,0,0,100
1333,28-Mar-17,12,3,Tuesday,0,2,1,235,0,0,100
1334,28-Mar-17,13,3,Tuesday,0,2,1,235,0,0,100
1335,28-Mar-17,14,3,Tuesday,0,2,1,235,10,4,96
1336,28-Mar-17,15,3,Tuesday,0,2,1,235,30,13,87
1337,28-Mar-17,16,3,Tuesday,0,2,1,235,60,26,74
1338,28-Mar-17,17,3,Tuesday,0,2,1,235,92,39,61
1339,28-Mar-17,18,3,Tuesday,0,2,1,235,110,47,53
1340,28-Mar-17,19,3,Tuesday,0,2,1,235,180,77,23
1341,28-Mar-17,20,3,Tuesday,0,2,1,235,220,94,6
1342,28-Mar-17,21,3,Tuesday,0,2,1,235,220,94,6
1343,28-Mar-17,22,3,Tuesday,0,2,1,235,220,94,6
1344,28-Mar-17,23,3,Tuesday,0,2,1,235,220,94,6
1345,29-Mar-17,0,3,Wednesday,0,3,1,235,220,94,6
1346,29-Mar-17,1,3,Wednesday,0,3,1,235,220,94,6
1347,29-Mar-17,2,3,Wednesday,0,3,1,235,220,94,6
1348,29-Mar-17,3,3,Wednesday,0,3,1,235,220,94,6
1349,29-Mar-17,4,3,Wednesday,0,3,1,235,220,94,6
1350,29-Mar-17,5,3,Wednesday,0,3,1,235,170,72,28
1351,29-Mar-17,6,3,Wednesday,0,3,1,235,68,29,71
1352,29-Mar-17,7,3,Wednesday,0,3,1,235,18,8,92
1353,29-Mar-17,8,3,Wednesday,0,3,1,235,9,4,96
1354,29-Mar-17,9,3,Wednesday,0,3,1,235,0,0,100
1355,29-Mar-17,10,3,Wednesday,0,3,1,235,0,0,100
1356,29-Mar-17,11,3,Wednesday,0,3,1,235,0,0,100
1357,29-Mar-17,12,3,Wednesday,0,3,1,235,0,0,100
1358,29-Mar-17,13,3,Wednesday,0,3,1,235,2,1,99
1359,29-Mar-17,14,3,Wednesday,0,3,1,235,4,2,98
1360,29-Mar-17,15,3,Wednesday,0,3,1,235,20,9,91
1361,29-Mar-17,16,3,Wednesday,0,3,1,235,30,13,87
1362,29-Mar-17,17,3,Wednesday,0,3,1,235,80,34,66
1363,29-Mar-17,18,3,Wednesday,0,3,1,235,190,81,19
1364,29-Mar-17,19,3,Wednesday,0,3,1,235,210,89,11
1365,29-Mar-17,20,3,Wednesday,0,3,1,235,226,96,4
1366,29-Mar-17,21,3,Wednesday,0,3,1,235,226,96,4
1367,29-Mar-17,22,3,Wednesday,0,3,1,235,226,96,4
1368,29-Mar-17,23,3,Wednesday,0,3,1,235,226,96,4
1369,30-Mar-17,0,3,Thursday,0,4,1,235,226,96,4
1370,30-Mar-17,1,3,Thursday,0,4,1,235,226,96,4
1371,30-Mar-17,2,3,Thursday,0,4,1,235,226,96,4
1372,30-Mar-17,3,3,Thursday,0,4,1,235,226,96,4
1373,30-Mar-17,4,3,Thursday,0,4,1,235,226,96,4
1374,30-Mar-17,5,3,Thursday,0,4,1,235,140,60,40
1375,30-Mar-17,6,3,Thursday,0,4,1,235,70,30,70
1376,30-Mar-17,7,3,Thursday,0,4,1,235,20,9,91
1377,30-Mar-17,8,3,Thursday,0,4,1,235,10,4,96
1378,30-Mar-17,9,3,Thursday,0,4,1,235,0,0,100
1379,30-Mar-17,10,3,Thursday,0,4,1,235,0,0,100
1380,30-Mar-17,11,3,Thursday,0,4,1,235,0,0,100
1381,30-Mar-17,12,3,Thursday,0,4,1,235,0,0,100
1382,30-Mar-17,13,3,Thursday,0,4,1,235,2,1,99
1383,30-Mar-17,14,3,Thursday,0,4,1,235,10,4,96
1384,30-Mar-17,15,3,Thursday,0,4,1,235,30,13,87
1385,30-Mar-17,16,3,Thursday,0,4,1,235,70,30,70
1386,30-Mar-17,17,3,Thursday,0,4,1,235,110,47,53
1387,30-Mar-17,18,3,Thursday,0,4,1,235,120,51,49
1388,30-Mar-17,19,3,Thursday,0,4,1,235,225,96,4
1389,30-Mar-17,20,3,Thursday,0,4,1,235,225,96,4
1390,30-Mar-17,21,3,Thursday,0,4,1,235,225,96,4
1391,30-Mar-17,22,3,Thursday,0,4,1,235,225,96,4
1392,30-Mar-17,23,3,Thursday,0,4,1,235,225,96,4
1393,31-Mar-17,0,3,Friday,0,5,1,235,225,96,4
1394,31-Mar-17,1,3,Friday,0,5,1,235,225,96,4
1395,31-Mar-17,2,3,Friday,0,5,1,235,225,96,4
1396,31-Mar-17,3,3,Friday,0,5,1,235,225,96,4
1397,31-Mar-17,4,3,Friday,0,5,1,235,225,96,4
1398,31-Mar-17,5,3,Friday,0,5,1,235,140,60,40
1399,31-Mar-17,6,3,Friday,0,5,1,235,60,26,74
1400,31-Mar-17,7,3,Friday,0,5,1,235,14,6,94
1401,31-Mar-17,8,3,Friday,0,5,1,235,9,4,96
1402,31-Mar-17,9,3,Friday,0,5,1,235,0,0,100
1403,31-Mar-17,10,3,Friday,0,5,1,235,0,0,100
1404,31-Mar-17,11,3,Friday,0,5,1,235,0,0,100
1405,31-Mar-17,12,3,Friday,0,5,1,235,9,4,96
1406,31-Mar-17,13,3,Friday,0,5,1,235,18,8,92
1407,31-Mar-17,14,3,Friday,0,5,1,235,20,9,91
1408,31-Mar-17,15,3,Friday,0,5,1,235,30,13,87
1409,31-Mar-17,16,3,Friday,0,5,1,235,60,26,74
1410,31-Mar-17,17,3,Friday,0,5,1,235,90,38,62
1411,31-Mar-17,18,3,Friday,0,5,1,235,110,47,53
1412,31-Mar-17,19,3,Friday,0,5,1,235,130,55,45
1413,31-Mar-17,20,3,Friday,0,5,1,235,228,97,3
1414,31-Mar-17,21,3,Friday,0,5,1,235,228,97,3
1415,31-Mar-17,22,3,Friday,0,5,1,235,228,97,3
1416,31-Mar-17,23,3,Friday,0,5,1,235,228,97,3
1417,1-Apr-17,0,4,Saturday,1,6,0,235,228,97,3
1418,1-Apr-17,1,4,Saturday,1,6,0,235,228,97,3
1419,1-Apr-17,2,4,Saturday,1,6,0,235,228,97,3
1420,1-Apr-17,3,4,Saturday,1,6,0,235,228,97,3
1421,1-Apr-17,4,4,Saturday,1,6,0,235,228,97,3
1422,1-Apr-17,5,4,Saturday,1,6,0,235,170,72,28
1423,1-Apr-17,6,4,Saturday,1,6,0,235,160,68,32
1424,1-Apr-17,7,4,Saturday,1,6,0,235,110,47,53
1425,1-Apr-17,8,4,Saturday,1,6,0,235,110,47,53
1426,1-Apr-17,9,4,Saturday,1,6,0,235,90,38,62
1427,1-Apr-17,10,4,Saturday,1,6,0,235,90,38,62
1428,1-Apr-17,11,4,Saturday,1,6,0,235,90,38,62
1429,1-Apr-17,12,4,Saturday,1,6,0,235,90,38,62
1430,1-Apr-17,13,4,Saturday,1,6,0,235,95,40,60
1431,1-Apr-17,14,4,Saturday,1,6,0,235,110,47,53
1432,1-Apr-17,15,4,Saturday,1,6,0,235,120,51,49
1433,1-Apr-17,16,4,Saturday,1,6,0,235,140,60,40
1434,1-Apr-17,17,4,Saturday,1,6,0,235,160,68,32
1435,1-Apr-17,18,4,Saturday,1,6,0,235,180,77,23
1436,1-Apr-17,19,4,Saturday,1,6,0,235,224,95,5
1437,1-Apr-17,20,4,Saturday,1,6,0,235,224,95,5
1438,1-Apr-17,21,4,Saturday,1,6,0,235,224,95,5
1439,1-Apr-17,22,4,Saturday,1,6,0,235,224,95,5
1440,1-Apr-17,23,4,Saturday,1,6,0,235,224,95,5
1441,2-Apr-17,0,4,Sunday,1,7,0,235,224,95,5
1442,2-Apr-17,1,4,Sunday,1,7,0,235,224,95,5
1443,2-Apr-17,2,4,Sunday,1,7,0,235,224,95,5
1444,2-Apr-17,3,4,Sunday,1,7,0,235,224,95,5
1445,2-Apr-17,4,4,Sunday,1,7,0,235,224,95,5
1446,2-Apr-17,5,4,Sunday,1,7,0,235,210,89,11
1447,2-Apr-17,6,4,Sunday,1,7,0,235,190,81,19
1448,2-Apr-17,7,4,Sunday,1,7,0,235,110,47,53
1449,2-Apr-17,8,4,Sunday,1,7,0,235,108,46,54
1450,2-Apr-17,9,4,Sunday,1,7,0,235,107,46,54
1451,2-Apr-17,10,4,Sunday,1,7,0,235,104,44,56
1452,2-Apr-17,11,4,Sunday,1,7,0,235,103,44,56
1453,2-Apr-17,12,4,Sunday,1,7,0,235,101,43,57
1454,2-Apr-17,13,4,Sunday,1,7,0,235,110,47,53
1455,2-Apr-17,14,4,Sunday,1,7,0,235,153,65,35
1456,2-Apr-17,15,4,Sunday,1,7,0,235,160,68,32
1457,2-Apr-17,16,4,Sunday,1,7,0,235,162,69,31
1458,2-Apr-17,17,4,Sunday,1,7,0,235,190,81,19
1459,2-Apr-17,18,4,Sunday,1,7,0,235,234,100,0
1460,2-Apr-17,19,4,Sunday,1,7,0,235,234,100,0
1461,2-Apr-17,20,4,Sunday,1,7,0,235,234,100,0
1462,2-Apr-17,21,4,Sunday,1,7,0,235,234,100,0
1463,2-Apr-17,22,4,Sunday,1,7,0,235,234,100,0
1464,2-Apr-17,23,4,Sunday,1,7,0,235,234,100,0
1465,3-Apr-17,0,4,Monday,0,1,1,235,234,100,0
1466,3-Apr-17,1,4,Monday,0,1,1,235,234,100,0
1467,3-Apr-17,2,4,Monday,0,1,1,235,234,100,0
1468,3-Apr-17,3,4,Monday,0,1,1,235,234,100,0
1469,3-Apr-17,4,4,Monday,0,1,1,235,234,100,0
1470,3-Apr-17,5,4,Monday,0,1,1,235,234,100,0
1471,3-Apr-17,6,4,Monday,0,1,1,235,210,89,11
1472,3-Apr-17,7,4,Monday,0,1,1,235,50,21,79
1473,3-Apr-17,8,4,Monday,0,1,1,235,30,13,87
1474,3-Apr-17,9,4,Monday,0,1,1,235,10,4,96
1475,3-Apr-17,10,4,Monday,0,1,1,235,0,0,100
1476,3-Apr-17,11,4,Monday,0,1,1,235,0,0,100
1477,3-Apr-17,12,4,Monday,0,1,1,235,0,0,100
1478,3-Apr-17,13,4,Monday,0,1,1,235,0,0,100
1479,3-Apr-17,14,4,Monday,0,1,1,235,6,3,97
1480,3-Apr-17,15,4,Monday,0,1,1,235,10,4,96
1481,3-Apr-17,16,4,Monday,0,1,1,235,70,30,70
1482,3-Apr-17,17,4,Monday,0,1,1,235,150,64,36
1483,3-Apr-17,18,4,Monday,0,1,1,235,180,77,23
1484,3-Apr-17,19,4,Monday,0,1,1,235,210,89,11
1485,3-Apr-17,20,4,Monday,0,1,1,235,224,95,5
1486,3-Apr-17,21,4,Monday,0,1,1,235,224,95,5
1487,3-Apr-17,22,4,Monday,0,1,1,235,224,95,5
1488,3-Apr-17,23,4,Monday,0,1,1,235,224,95,5
1489,4-Apr-17,0,4,Tuesday,0,2,1,235,224,95,5
1490,4-Apr-17,1,4,Tuesday,0,2,1,235,224,95,5
1491,4-Apr-17,2,4,Tuesday,0,2,1,235,224,95,5
1492,4-Apr-17,3,4,Tuesday,0,2,1,235,224,95,5
1493,4-Apr-17,4,4,Tuesday,0,2,1,235,224,95,5
1494,4-Apr-17,5,4,Tuesday,0,2,1,235,180,77,23
1495,4-Apr-17,6,4,Tuesday,0,2,1,235,80,34,66
1496,4-Apr-17,7,4,Tuesday,0,2,1,235,10,4,96
1497,4-Apr-17,8,4,Tuesday,0,2,1,235,9,4,96
1498,4-Apr-17,9,4,Tuesday,0,2,1,235,0,0,100
1499,4-Apr-17,10,4,Tuesday,0,2,1,235,0,0,100
1500,4-Apr-17,11,4,Tuesday,0,2,1,235,0,0,100
1501,4-Apr-17,12,4,Tuesday,0,2,1,235,0,0,100
1502,4-Apr-17,13,4,Tuesday,0,2,1,235,0,0,100
1503,4-Apr-17,14,4,Tuesday,0,2,1,235,4,2,98
1504,4-Apr-17,15,4,Tuesday,0,2,1,235,10,4,96
1505,4-Apr-17,16,4,Tuesday,0,2,1,235,20,9,91
1506,4-Apr-17,17,4,Tuesday,0,2,1,235,80,34,66
1507,4-Apr-17,18,4,Tuesday,0,2,1,235,110,47,53
1508,4-Apr-17,19,4,Tuesday,0,2,1,235,210,89,11
1509,4-Apr-17,20,4,Tuesday,0,2,1,235,230,98,2
1510,4-Apr-17,21,4,Tuesday,0,2,1,235,230,98,2
1511,4-Apr-17,22,4,Tuesday,0,2,1,235,230,98,2
1512,4-Apr-17,23,4,Tuesday,0,2,1,235,230,98,2
1513,5-Apr-17,0,4,Wednesday,0,3,1,235,230,98,2
1514,5-Apr-17,1,4,Wednesday,0,3,1,235,230,98,2
1515,5-Apr-17,2,4,Wednesday,0,3,1,235,230,98,2
1516,5-Apr-17,3,4,Wednesday,0,3,1,235,230,98,2
1517,5-Apr-17,4,4,Wednesday,0,3,1,235,230,98,2
1518,5-Apr-17,5,4,Wednesday,0,3,1,235,190,81,19
1519,5-Apr-17,6,4,Wednesday,0,3,1,235,80,34,66
1520,5-Apr-17,7,4,Wednesday,0,3,1,235,30,13,87
1521,5-Apr-17,8,4,Wednesday,0,3,1,235,20,9,91
1522,5-Apr-17,9,4,Wednesday,0,3,1,235,10,4,96
1523,5-Apr-17,10,4,Wednesday,0,3,1,235,9,4,96
1524,5-Apr-17,11,4,Wednesday,0,3,1,235,3,1,99
1525,5-Apr-17,12,4,Wednesday,0,3,1,235,2,1,99
1526,5-Apr-17,13,4,Wednesday,0,3,1,235,0,0,100
1527,5-Apr-17,14,4,Wednesday,0,3,1,235,10,4,96
1528,5-Apr-17,15,4,Wednesday,0,3,1,235,20,9,91
1529,5-Apr-17,16,4,Wednesday,0,3,1,235,80,34,66
1530,5-Apr-17,17,4,Wednesday,0,3,1,235,100,43,57
1531,5-Apr-17,18,4,Wednesday,0,3,1,235,205,87,13
1532,5-Apr-17,19,4,Wednesday,0,3,1,235,210,89,11
1533,5-Apr-17,20,4,Wednesday,0,3,1,235,219,93,7
1534,5-Apr-17,21,4,Wednesday,0,3,1,235,219,93,7
1535,5-Apr-17,22,4,Wednesday,0,3,1,235,219,93,7
1536,5-Apr-17,23,4,Wednesday,0,3,1,235,219,93,7
1537,6-Apr-17,0,4,Thursday,0,4,1,235,219,93,7
1538,6-Apr-17,1,4,Thursday,0,4,1,235,219,93,7
1539,6-Apr-17,2,4,Thursday,0,4,1,235,219,93,7
1540,6-Apr-17,3,4,Thursday,0,4,1,235,219,93,7
1541,6-Apr-17,4,4,Thursday,0,4,1,235,180,77,23
1542,6-Apr-17,5,4,Thursday,0,4,1,235,160,68,32
1543,6-Apr-17,6,4,Thursday,0,4,1,235,40,17,83
1544,6-Apr-17,7,4,Thursday,0,4,1,235,20,9,91
1545,6-Apr-17,8,4,Thursday,0,4,1,235,10,4,96
1546,6-Apr-17,9,4,Thursday,0,4,1,235,0,0,100
1547,6-Apr-17,10,4,Thursday,0,4,1,235,0,0,100
1548,6-Apr-17,11,4,Thursday,0,4,1,235,0,0,100
1549,6-Apr-17,12,4,Thursday,0,4,1,235,0,0,100
1550,6-Apr-17,13,4,Thursday,0,4,1,235,3,1,99
1551,6-Apr-17,14,4,Thursday,0,4,1,235,5,2,98
1552,6-Apr-17,15,4,Thursday,0,4,1,235,10,4,96
1553,6-Apr-17,16,4,Thursday,0,4,1,235,60,26,74
1554,6-Apr-17,17,4,Thursday,0,4,1,235,100,43,57
1555,6-Apr-17,18,4,Thursday,0,4,1,235,205,87,13
1556,6-Apr-17,19,4,Thursday,0,4,1,235,221,94,6
1557,6-Apr-17,20,4,Thursday,0,4,1,235,221,94,6
1558,6-Apr-17,21,4,Thursday,0,4,1,235,221,94,6
1559,6-Apr-17,22,4,Thursday,0,4,1,235,221,94,6
1560,6-Apr-17,23,4,Thursday,0,4,1,235,221,94,6
1561,7-Apr-17,0,4,Friday,0,5,1,235,221,94,6
1562,7-Apr-17,1,4,Friday,0,5,1,235,221,94,6
1563,7-Apr-17,2,4,Friday,0,5,1,235,221,94,6
1564,7-Apr-17,3,4,Friday,0,5,1,235,221,94,6
1565,7-Apr-17,4,4,Friday,0,5,1,235,210,89,11
1566,7-Apr-17,5,4,Friday,0,5,1,235,150,64,36
1567,7-Apr-17,6,4,Friday,0,5,1,235,30,13,87
1568,7-Apr-17,7,4,Friday,0,5,1,235,15,6,94
1569,7-Apr-17,8,4,Friday,0,5,1,235,12,5,95
1570,7-Apr-17,9,4,Friday,0,5,1,235,0,0,100
1571,7-Apr-17,10,4,Friday,0,5,1,235,0,0,100
1572,7-Apr-17,11,4,Friday,0,5,1,235,0,0,100
1573,7-Apr-17,12,4,Friday,0,5,1,235,0,0,100
1574,7-Apr-17,13,4,Friday,0,5,1,235,3,1,99
1575,7-Apr-17,14,4,Friday,0,5,1,235,5,2,98
1576,7-Apr-17,15,4,Friday,0,5,1,235,10,4,96
1577,7-Apr-17,16,4,Friday,0,5,1,235,60,26,74
1578,7-Apr-17,17,4,Friday,0,5,1,235,100,43,57
1579,7-Apr-17,18,4,Friday,0,5,1,235,205,87,13
1580,7-Apr-17,19,4,Friday,0,5,1,235,221,94,6
1581,7-Apr-17,20,4,Friday,0,5,1,235,221,94,6
1582,7-Apr-17,21,4,Friday,0,5,1,235,221,94,6
1583,7-Apr-17,22,4,Friday,0,5,1,235,221,94,6
1584,7-Apr-17,23,4,Friday,0,5,1,235,221,94,6
1585,8-Apr-17,0,4,Saturday,1,6,0,235,221,94,6
1586,8-Apr-17,1,4,Saturday,1,6,0,235,221,94,6
1587,8-Apr-17,2,4,Saturday,1,6,0,235,221,94,6
1588,8-Apr-17,3,4,Saturday,1,6,0,235,221,94,6
1589,8-Apr-17,4,4,Saturday,1,6,0,235,221,94,6
1590,8-Apr-17,5,4,Saturday,1,6,0,235,180,77,23
1591,8-Apr-17,6,4,Saturday,1,6,0,235,180,77,23
1592,8-Apr-17,7,4,Saturday,1,6,0,235,180,77,23
1593,8-Apr-17,8,4,Saturday,1,6,0,235,180,77,23
1594,8-Apr-17,9,4,Saturday,1,6,0,235,180,77,23
1595,8-Apr-17,10,4,Saturday,1,6,0,235,200,85,15
1596,8-Apr-17,11,4,Saturday,1,6,0,235,224,95,5
1597,8-Apr-17,12,4,Saturday,1,6,0,235,224,95,5
1598,8-Apr-17,13,4,Saturday,1,6,0,235,224,95,5
1599,8-Apr-17,14,4,Saturday,1,6,0,235,224,95,5
1600,8-Apr-17,15,4,Saturday,1,6,0,235,224,95,5
1601,8-Apr-17,16,4,Saturday,1,6,0,235,224,95,5
1602,8-Apr-17,17,4,Saturday,1,6,0,235,224,95,5
1603,8-Apr-17,18,4,Saturday,1,6,0,235,224,95,5
1604,8-Apr-17,19,4,Saturday,1,6,0,235,224,95,5
1605,8-Apr-17,20,4,Saturday,1,6,0,235,224,95,5
1606,8-Apr-17,21,4,Saturday,1,6,0,235,224,95,5
1607,8-Apr-17,22,4,Saturday,1,6,0,235,224,95,5
1608,8-Apr-17,23,4,Saturday,1,6,0,235,224,95,5
1609,9-Apr-17,0,4,Sunday,1,7,0,235,224,95,5
1610,9-Apr-17,1,4,Sunday,1,7,0,235,224,95,5
1611,9-Apr-17,2,4,Sunday,1,7,0,235,224,95,5
1612,9-Apr-17,3,4,Sunday,1,7,0,235,224,95,5
1613,9-Apr-17,4,4,Sunday,1,7,0,235,224,95,5
1614,9-Apr-17,5,4,Sunday,1,7,0,235,210,89,11
1615,9-Apr-17,6,4,Sunday,1,7,0,235,190,81,19
1616,9-Apr-17,7,4,Sunday,1,7,0,235,110,47,53
1617,9-Apr-17,8,4,Sunday,1,7,0,235,108,46,54
1618,9-Apr-17,9,4,Sunday,1,7,0,235,107,46,54
1619,9-Apr-17,10,4,Sunday,1,7,0,235,104,44,56
1620,9-Apr-17,11,4,Sunday,1,7,0,235,103,44,56
1621,9-Apr-17,12,4,Sunday,1,7,0,235,101,43,57
1622,9-Apr-17,13,4,Sunday,1,7,0,235,110,47,53
1623,9-Apr-17,14,4,Sunday,1,7,0,235,153,65,35
1624,9-Apr-17,15,4,Sunday,1,7,0,235,160,68,32
1625,9-Apr-17,16,4,Sunday,1,7,0,235,162,69,31
1626,9-Apr-17,17,4,Sunday,1,7,0,235,190,81,19
1627,9-Apr-17,18,4,Sunday,1,7,0,235,234,100,0
1628,9-Apr-17,19,4,Sunday,1,7,0,235,234,100,0
1629,9-Apr-17,20,4,Sunday,1,7,0,235,234,100,0
1630,9-Apr-17,21,4,Sunday,1,7,0,235,234,100,0
1631,9-Apr-17,22,4,Sunday,1,7,0,235,234,100,0
1632,9-Apr-17,23,4,Sunday,1,7,0,235,234,100,0
1633,10-Apr-17,0,4,Monday,0,1,1,235,234,100,0
1634,10-Apr-17,1,4,Monday,0,1,1,235,234,100,0
1635,10-Apr-17,2,4,Monday,0,1,1,235,234,100,0
1636,10-Apr-17,3,4,Monday,0,1,1,235,234,100,0
1637,10-Apr-17,4,4,Monday,0,1,1,235,234,100,0
1638,10-Apr-17,5,4,Monday,0,1,1,235,234,100,0
1639,10-Apr-17,6,4,Monday,0,1,1,235,210,89,11
1640,10-Apr-17,7,4,Monday,0,1,1,235,50,21,79
1641,10-Apr-17,8,4,Monday,0,1,1,235,30,13,87
1642,10-Apr-17,9,4,Monday,0,1,1,235,10,4,96
1643,10-Apr-17,10,4,Monday,0,1,1,235,0,0,100
1644,10-Apr-17,11,4,Monday,0,1,1,235,0,0,100
1645,10-Apr-17,12,4,Monday,0,1,1,235,0,0,100
1646,10-Apr-17,13,4,Monday,0,1,1,235,0,0,100
1647,10-Apr-17,14,4,Monday,0,1,1,235,6,3,97
1648,10-Apr-17,15,4,Monday,0,1,1,235,10,4,96
1649,10-Apr-17,16,4,Monday,0,1,1,235,70,30,70
1650,10-Apr-17,17,4,Monday,0,1,1,235,94,40,60
1651,10-Apr-17,18,4,Monday,0,1,1,235,180,77,23
1652,10-Apr-17,19,4,Monday,0,1,1,235,210,89,11
1653,10-Apr-17,20,4,Monday,0,1,1,235,220,94,6
1654,10-Apr-17,21,4,Monday,0,1,1,235,220,94,6
1655,10-Apr-17,22,4,Monday,0,1,1,235,220,94,6
1656,10-Apr-17,23,4,Monday,0,1,1,235,224,95,5
1657,11-Apr-17,0,4,Tuesday,0,2,1,235,224,95,5
1658,11-Apr-17,1,4,Tuesday,0,2,1,235,224,95,5
1659,11-Apr-17,2,4,Tuesday,0,2,1,235,224,95,5
1660,11-Apr-17,3,4,Tuesday,0,2,1,235,224,95,5
1661,11-Apr-17,4,4,Tuesday,0,2,1,235,224,95,5
1662,11-Apr-17,5,4,Tuesday,0,2,1,235,180,77,23
1663,11-Apr-17,6,4,Tuesday,0,2,1,235,80,34,66
1664,11-Apr-17,7,4,Tuesday,0,2,1,235,10,4,96
1665,11-Apr-17,8,4,Tuesday,0,2,1,235,9,4,96
1666,11-Apr-17,9,4,Tuesday,0,2,1,235,0,0,100
